timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,timestamp_dt
1733529600000,99740.84,100439.18,98844.0,99831.99,14931.9459,1733615999999,1487953846.8385458,2634566,6776.55,675350661.2973348,2024-12-07
1733616000000,99831.99,101351.0,98657.7,101109.59,14612.99688,1733702399999,1459576946.402151,2994709,7152.80173,714745738.9188356,2024-12-08
1733702400000,101109.6,101215.93,94150.05,97276.47,53949.11595,1733788799999,5283626995.705648,8445872,25472.08477,2495722030.5370946,2024-12-09
1733788800000,97276.48,98270.0,94256.54,96593.0,51708.68933,1733875199999,4988660195.092428,11556189,24523.09586,2367164879.170773,2024-12-10
1733875200000,96593.0,101888.0,95658.24,101125.0,37753.78291,1733961599999,3745703763.01845,8250511,19112.84559,1897146318.2111704,2024-12-11
1733961600000,101125.0,102540.0,99311.64,100004.29,29232.08745,1734047999999,2949462583.8661704,8066322,14175.88661,1430984456.6703606,2024-12-12
1734048000000,100004.29,101895.26,99205.0,101424.25,21904.03923,1734134399999,2203903393.0741005,5481660,10669.09365,1073720887.6354558,2024-12-13
1734134400000,101424.24,102650.0,100609.41,101420.0,14191.70326,1734220799999,1441594367.0463192,3374538,6790.24676,689981854.1394897,2024-12-14
1734220800000,101420.0,105250.0,101237.14,104463.99,22228.921775,1734307199999,2290462903.835791,3638809,12668.894355,1305611448.3000977,2024-12-15
1734307200000,104463.99,107793.07,103333.0,106058.66,41302.40274,1734393599999,4364964400.634553,8048054,20349.0995,2150550899.2475224,2024-12-16
1734393600000,106058.65,108353.0,105321.49,106133.74,29064.936466,1734479999999,3103833327.775107,7212799,14187.320446,1515158210.55198,2024-12-17
1734480000000,106133.74,106524.98,100000.0,100204.01,50307.99755,1734566399999,5194263316.259236,8762120,23308.37525,2407213144.2694983,2024-12-18
1734566400000,100204.01,102800.11,95700.0,97461.86,55147.398,1734652799999,5487546517.707752,7273941,26898.63715,2677636003.906506,2024-12-19
1734652800000,97461.86,98233.0,92232.54,97805.44,62884.1357,1734739199999,6022845238.832326,7429007,29463.23021,2822939306.663078,2024-12-20
1734739200000,97805.44,99540.61,96398.39,97291.99,23483.54143,1734825599999,2296232055.195926,3717638,11726.94119,1146732451.4218132,2024-12-21
1734825600000,97292.0,97448.08,94250.35,95186.27,19353.83036,1734911999999,1857819866.3604,3633551,9293.39749,892081877.7627708,2024-12-22
1734912000000,95186.28,96538.92,92520.0,94881.47,32810.76703,1734998399999,3100007213.494563,5464919,16339.58355,1544707289.744369,2024-12-23
1734998400000,94881.47,99487.99,93569.02,98663.58,23674.22488,1735084799999,2287214424.706476,3421549,11969.2539,1156798174.582326,2024-12-24
1735084800000,98663.58,99569.15,97632.02,99429.6,14474.1651,1735171199999,1426143976.0493636,3283028,7006.5265,690465056.5871859,2024-12-25
1735171200000,99429.61,99963.7,95199.14,95791.6,21192.36727,1735257599999,2049123567.3867724,5203490,10071.87249,973940616.1292444,2024-12-26
1735257600000,95791.6,97544.58,93500.01,94299.03,26501.26429,1735343999999,2528567849.7794614,5718866,12945.51657,1235623739.0578184,2024-12-27
1735344000000,94299.03,95733.99,94135.66,95300.0,8385.8929,1735430399999,794651624.8349555,2732061,4203.59876,398416342.128167,2024-12-28
1735430400000,95300.0,95340.0,93009.52,93738.2,13576.00578,1735516799999,1278370863.9768472,2865838,5651.38589,532195414.1027413,2024-12-29
1735516800000,93738.19,95024.5,91530.45,92792.05,27619.4225,1735603199999,2573126059.769478,5560563,13092.19646,1220209278.2523272,2024-12-30
1735603200000,92792.05,96250.0,92033.73,93576.0,19612.03389,1735689599999,1845718801.922704,3347847,9687.96775,911716321.605402,2024-12-31
1735689600000,93576.0,95151.15,92888.0,94591.79,10373.32613,1735775999999,975444194.1379983,1516556,5347.73648,502914035.6405907,2025-01-01
1735776000000,94591.78,97839.5,94392.0,96984.79,21970.48948,1735862399999,2118411852.68128,3569079,10915.96986,1052226710.3336716,2025-01-02
1735862400000,96984.79,98976.91,96100.01,98174.18,15253.82936,1735948799999,1486610768.5907917,2851164,7468.60797,727787246.8965588,2025-01-03
1735948800000,98174.17,98778.43,97514.79,98220.5,8990.05651,1736035199999,881223751.6353602,1559982,4350.80221,426524714.1305539,2025-01-04
1736035200000,98220.51,98836.85,97276.79,98363.61,8095.63723,1736121599999,793931715.9546324,1685799,3877.90985,380355340.4686036,2025-01-05
1736121600000,98363.61,102480.0,97920.0,102235.6,25263.43375,1736207999999,2540561688.7771435,3853702,12539.59534,1260943259.466256,2025-01-06
1736208000000,102235.6,102724.38,96181.81,96954.61,32059.87537,1736294399999,3170421659.717236,4480562,14815.11453,1464336049.7055345,2025-01-07
1736294400000,96954.6,97268.65,92500.9,95060.61,33704.67894,1736380799999,3205849081.112962,5171208,15803.85091,1503791328.6993084,2025-01-08
1736380800000,95060.61,95382.32,91203.67,92552.49,34544.83685,1736467199999,3217669887.245398,6027161,15323.62663,1427812152.272761,2025-01-09
1736467200000,92552.49,95836.0,92206.02,94726.11,31482.86424,1736553599999,2962085343.283704,5531444,15617.43823,1469711545.6571271,2025-01-10
1736553600000,94726.1,95050.94,93831.73,94599.99,7047.9043,1736639999999,665685994.93301,1496191,3412.37671,322346977.4354553,2025-01-11
1736640000000,94599.99,95450.1,93711.19,94545.06,8606.86622,1736726399999,813278829.6583949,1658863,4028.33031,380691769.9184427,2025-01-12
1736726400000,94545.07,95940.0,89256.69,94536.1,42619.56423,1736812799999,3930666134.3474574,5740963,19473.88042,1797888178.849608,2025-01-13
1736812800000,94536.11,97371.0,94346.22,96560.86,27846.61753,1736899199999,2676048470.3569503,4532923,14248.69616,1369464111.693496,2025-01-14
1736899200000,96560.85,100681.94,96500.0,100497.35,30509.99179,1736985599999,3006242382.8867946,3487945,15494.17873,1527728226.3083327,2025-01-15
1736985600000,100497.35,100866.66,97335.13,99987.3,27832.85317,1737071999999,2765162040.639799,3762755,13513.53707,1342462621.6273284,2025-01-16
1737072000000,99987.3,105865.22,99950.77,104077.48,39171.85292,1737158399999,4040993985.475047,3886907,20673.213,2131223293.204846,2025-01-17
1737158400000,104077.47,104988.88,102277.55,104556.23,24307.82998,1737244799999,2521522119.379525,3403162,11607.51274,1204170928.374812,2025-01-18
1737244800000,104556.23,106422.43,99651.6,101331.57,43397.28298,1737331199999,4513423971.410253,5271920,21079.51082,2193270771.0019445,2025-01-19
1737331200000,101331.57,109588.0,99550.0,102260.01,89529.231732,1737417599999,9398787064.320717,11597937,44770.529492,4704453254.515383,2025-01-20
1737417600000,102260.0,107240.81,100119.04,106143.82,45941.02002,1737503999999,4768512258.156502,6842980,23227.02741,2411854258.5127187,2025-01-21
1737504000000,106143.82,106394.46,103339.12,103706.66,22248.69254,1737590399999,2331144640.658579,4364035,10501.59306,1100173331.9876585,2025-01-22
1737590400000,103706.66,106850.0,101262.28,103910.34,53953.12031,1737676799999,5610760848.131639,6961383,27045.92646,2813824950.571884,2025-01-23
1737676800000,103910.35,107120.0,102750.0,104870.5,23609.24017,1737763199999,2483818574.373748,4798886,11893.4605,1251601023.3484683,2025-01-24
1737763200000,104870.51,105286.52,104106.09,104746.85,9068.32377,1737849599999,949511531.3578016,1770765,4462.60438,467284996.3760966,2025-01-25
1737849600000,104746.86,105500.0,102520.44,102620.0,9812.51238,1737935999999,1024352365.4715524,1813011,4642.17247,484871090.3361497,2025-01-26
1737936000000,102620.01,103260.0,97777.77,102082.83,50758.1341,1738022399999,5092886322.829244,9368910,23529.22433,2361569760.8418937,2025-01-27
1738022400000,102082.83,103800.0,100272.68,101335.52,22022.05765,1738108799999,2253977324.036209,5428644,10756.64741,1101357650.2919877,2025-01-28
1738108800000,101335.52,104782.68,101328.01,103733.24,23155.35802,1738195199999,2380383694.772136,5189699,11675.17182,1200636637.8143668,2025-01-29
1738195200000,103733.25,106457.44,103278.54,104722.94,19374.07472,1738281599999,2038112603.5126407,3990075,10140.92834,1066933244.9920208,2025-01-30
1738281600000,104722.94,106012.0,101560.0,102429.56,21983.18193,1738367999999,2282174002.1952176,4331904,10697.39968,1111485874.1292844,2025-01-31
1738368000000,102429.56,102783.71,100279.51,100635.65,12290.95747,1738454399999,1250354228.2372296,2588786,5625.89331,572540016.1490111,2025-02-01
1738454400000,100635.66,101456.6,96150.0,97700.59,34619.49939,1738540799999,3412084312.583628,7202339,15587.16669,1536076091.303013,2025-02-02
1738540800000,97700.59,102500.01,91231.0,101328.52,75164.7385,1738627199999,7228589180.711621,10625262,36736.56946,3537845694.481266,2025-02-03
1738627200000,101328.51,101732.31,96150.0,97763.13,40267.98697,1738713599999,3989698644.26493,6618911,19091.58154,1891457194.359833,2025-02-04
1738713600000,97763.14,99149.0,96155.0,96612.43,26233.30444,1738799999999,2562342153.829685,4471763,11032.55174,1078316288.1425588,2025-02-05
1738800000000,96612.44,99120.0,95676.64,96554.35,23515.20405,1738886399999,2289071921.2175603,4242807,11261.53049,1096611639.376009,2025-02-06
1738886400000,96554.35,100137.99,95620.34,96506.8,31794.22065,1738972799999,3107592434.6738343,5012456,15249.3537,1491114588.559852,2025-02-07
1738972800000,96506.8,96880.0,95688.0,96444.74,10147.24294,1739059199999,977040267.5158632,1757892,4450.52682,428452764.9047411,2025-02-08
1739059200000,96444.75,97323.09,94713.0,96462.75,14120.91613,1739145599999,1359495152.3107977,2293192,6663.72875,641795598.1752762,2025-02-09
1739145600000,96462.75,98345.0,95256.0,97430.82,20572.87537,1739231999999,1999112052.6687863,3475919,9607.62329,933665618.5050192,2025-02-10
1739232000000,97430.82,98478.42,94876.88,95778.2,18647.76379,1739318399999,1806534846.38632,3716586,8594.50066,832320054.8763716,2025-02-11
1739318400000,95778.21,98119.99,94088.23,97869.99,29151.16625,1739404799999,2800142168.3943653,4992737,13820.70553,1328044257.0401337,2025-02-12
1739404800000,97870.0,98083.91,95217.36,96608.14,19921.77616,1739491199999,1916988246.3921187,3909456,8852.16215,851823567.0939347,2025-02-13
1739491200000,96608.13,98826.0,96252.82,97500.48,18173.02646,1739577599999,1768073218.8690157,3499564,9061.31682,881925349.6444213,2025-02-14
1739577600000,97500.47,97972.26,97223.58,97569.66,7349.37683,1739663999999,717245393.778092,1694327,3579.14202,349322778.2339769,2025-02-15
1739664000000,97569.67,97704.47,96046.18,96118.12,8191.4249,1739750399999,794694242.2949733,1596701,3719.73063,360842416.6644167,2025-02-16
1739750400000,96118.12,97046.59,95205.0,95780.0,16492.0451,1739836799999,1584593526.1754675,2831237,8010.41565,769979077.1361973,2025-02-17
1739836800000,95780.01,96753.91,93388.09,95671.74,23368.19471,1739923199999,2223994802.892005,4234248,11432.47367,1088319233.5219896,2025-02-18
1739923200000,95671.74,96899.99,95029.99,96644.37,16438.50954,1740009599999,1576817572.1032505,2784225,7173.61807,688586919.9759259,2025-02-19
1740009600000,96644.37,98711.36,96415.09,98305.0,17057.39177,1740095999999,1663386824.7315507,2386973,8356.42859,815056614.173827,2025-02-20
1740096000000,98305.01,99475.0,94871.95,96181.98,32249.2814,1740182399999,3143975917.5734644,4528525,15313.58184,1493403646.8483026,2025-02-21
1740182400000,96181.99,96980.0,95770.49,96551.01,11268.17708,1740268799999,1087077133.8226364,1506418,5293.28051,510722895.1675426,2025-02-22
1740268800000,96551.01,96650.0,95227.94,96258.0,10884.84913,1740355199999,1044392011.791024,1457368,4619.93267,443381984.4110255,2025-02-23
1740355200000,96258.0,96500.0,91349.26,91552.88,31550.10299,1740441599999,2981809595.445377,4972684,14438.63366,1366473567.874773,2025-02-24
1740441600000,91552.88,92540.69,86050.99,88680.4,78333.11111,1740527999999,6962982500.904474,10289145,35822.15275,3183981371.47505,2025-02-25
1740528000000,88680.39,89414.15,82256.01,84250.09,56893.54409,1740614399999,4898429925.6364765,8490006,28077.1845,2417690848.8189874,2025-02-26
1740614400000,84250.09,87078.46,82716.49,84708.58,42505.45439,1740700799999,3618738891.222162,6357581,20355.71969,1732725913.2817628,2025-02-27
1740700800000,84708.57,85120.0,78258.52,84349.94,83648.03969,1740787199999,6806705236.690679,11344216,40224.85287,3274291175.8103995,2025-02-28
1740787200000,84349.95,86558.0,83824.78,86064.53,25785.05464,1740873599999,2194003507.852643,3700728,11748.10769,1000093822.5383524,2025-03-01
1740873600000,86064.54,95000.0,85050.6,94270.0,54889.09045,1740959999999,4972549515.788669,7403218,29273.81031,2652973441.154539,2025-03-02
1740960000000,94269.99,94416.46,85117.11,86220.61,59171.10218,1741046399999,5321123743.471923,9797860,27915.4365,2513464571.356911,2025-03-03
1741046400000,86221.16,88967.52,81500.0,87281.98,55609.10706,1741132799999,4704901219.590436,10326631,27584.7159,2335087296.239287,2025-03-04
1741132800000,87281.98,91000.0,86334.53,90606.01,38264.01163,1741219199999,3400243670.3049755,8070266,19230.28436,1709708737.4698937,2025-03-05
1741219200000,90606.0,92810.64,87836.0,89931.89,34342.44902,1741305599999,3105145628.3994,7643526,17283.99411,1563426526.4289937,2025-03-06
1741305600000,89931.88,91283.02,84667.03,86801.75,57980.35713,1741391999999,5097554826.613157,9510442,28394.41537,2497922400.4504447,2025-03-07
1741392000000,86801.74,86897.25,85218.47,86222.45,12989.23054,1741478399999,1119358968.6520054,2553974,6491.56581,559581591.3470742,2025-03-08
1741478400000,86222.46,86500.0,80000.0,80734.37,26115.39345,1741564799999,2173552660.454479,5189138,12093.87232,1006299692.7104127,2025-03-09
1741564800000,80734.48,84123.46,77459.91,78595.86,47633.38405,1741651199999,3834924947.758186,8701538,22898.57072,1846606255.3521483,2025-03-10
1741651200000,78595.86,83617.4,76606.0,82932.99,48770.06853,1741737599999,3927000827.110792,6983310,24029.1677,1935950413.20182,2025-03-11
1741737600000,82932.99,84539.85,80607.65,83680.12,31933.986,1741823999999,2638600996.825396,5253577,15749.41702,1301890518.499408,2025-03-12
1741824000000,83680.12,84336.33,79939.9,81115.78,27546.27412,1741910399999,2260870111.2393894,4367093,13013.18135,1067945431.1219468,2025-03-13
1741910400000,81115.78,85309.71,80818.84,83983.2,26858.52755,1741996799999,2244729595.541172,3290987,14082.88688,1177807467.01818,2025-03-14
1741996800000,83983.19,84676.28,83618.0,84338.44,11324.7332,1742083199999,953445671.8337504,1329670,5195.29128,437551330.253166,2025-03-15
1742083200000,84338.44,85117.04,81981.12,82574.53,17596.12531,1742169599999,1468056556.296723,2767947,8505.95317,710037465.075748,2025-03-16
1742169600000,82574.52,84756.83,82456.0,84010.03,17214.74358,1742255999999,1437716814.0468738,3014756,8387.89111,700505421.7877294,2025-03-17
1742256000000,84010.02,84021.74,81134.66,82715.03,17610.89883,1742342399999,1450813055.479726,3126371,8047.23418,662808749.3427887,2025-03-18
1742342400000,82715.03,87000.0,82547.16,86845.94,28151.05374,1742428799999,2375813941.9437623,3774761,13804.24847,1166238970.2811463,2025-03-19
1742428800000,86845.93,87453.67,83655.23,84223.39,22090.30463,1742515199999,1885241921.155652,3252595,10163.59262,867440339.2962607,2025-03-20
1742515200000,84223.38,84850.33,83175.25,84088.79,11956.97443,1742601599999,1005135519.2560016,2360005,5466.41961,459501348.0817583,2025-03-21
1742601600000,84088.79,84539.17,83625.1,83840.59,5420.22114,1742687999999,456235443.8016522,864481,2284.19178,192291026.7874248,2025-03-22
1742688000000,83840.59,86129.64,83809.75,86082.5,8461.97813,1742774399999,718692319.1499038,1206533,4424.81013,376007261.5213597,2025-03-23
1742774400000,86082.5,88765.43,85519.09,87498.16,30115.62111,1742860799999,2636765917.951844,2916713,14379.95578,1258638667.112904,2025-03-24
1742860800000,87498.16,88539.63,86310.0,87392.87,22643.25248,1742947199999,1979571590.8982933,2802815,9440.56294,825308072.6337814,2025-03-25
1742947200000,87392.88,88275.0,85860.0,86909.17,18408.78485,1743033599999,1606406955.5864632,2380154,8590.97753,749604853.2968135,2025-03-26
1743033600000,86909.17,87756.39,85800.0,87232.01,17098.03897,1743119999999,1487968807.7079022,2376381,8185.05517,712324893.2889168,2025-03-27
1743120000000,87232.01,87515.67,83585.0,84424.38,27182.73169,1743206399999,2309946560.664114,3236085,11274.83736,958523321.8112732,2025-03-28
1743206400000,84424.38,84624.73,81644.81,82648.54,11696.39864,1743292799999,970199917.9868716,2172387,5621.60485,466215575.4849069,2025-03-29
1743292800000,82648.53,83534.64,81565.0,82389.99,9864.49508,1743379199999,816584795.5288126,1907663,4725.07105,391214080.1101161,2025-03-30
1743379200000,82390.0,83943.08,81278.52,82550.01,20569.13885,1743465599999,1696009191.0809648,3964358,9912.88184,817875871.1107413,2025-03-31
1743465600000,82550.0,85579.46,82432.74,85158.34,20190.39697,1743551999999,1698895702.5754683,3328693,10246.42648,862302772.4330863,2025-04-01
1743552000000,85158.35,88500.0,82320.0,82516.29,39931.457,1743638399999,3417279759.830764,5338238,20739.67809,1777735583.8407478,2025-04-02
1743638400000,82516.28,83998.02,81211.24,83213.09,27337.84135,1743724799999,2259299724.8643928,4117486,13951.52792,1153439398.6198013,2025-04-03
1743724800000,83213.09,84720.0,81659.0,83889.87,32915.53976,1743811199999,2739842666.426737,4992586,15896.18779,1323832046.264688,2025-04-04
1743811200000,83889.87,84266.0,82379.95,83537.99,9360.40468,1743897599999,779626577.9013436,1575750,4029.64658,335654613.7277184,2025-04-05
1743897600000,83537.99,83817.63,77153.83,78430.0,27942.71436,1743983999999,2239085051.1529646,3948493,12493.8449,1001459573.494466,2025-04-06
1743984000000,78430.0,81243.58,74508.0,79163.24,78387.53089,1744070399999,6084614024.150647,9736596,39075.84274,3034375055.6843963,2025-04-07
